t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
17008.0,-0.011792376298488704,0.011808108813852707,-0.4200576954052044,0.0
17009.0,-0.008923324362262381,0.003909947941755347,-0.4146260063636366,0.0
17010.0,-0.010184262070528988,0.005706761460317502,-0.415688850542751,0.0
17011.0,-0.012156988863064003,0.011606064963924877,-0.4185582007130784,0.0
17012.0,-0.009500926899244413,0.007944112509379547,-0.4174681432323418,0.0
17013.0,-0.009642263440805996,0.006430896652236296,-0.4157060425836429,0.0
17014.0,-0.007832408511335119,0.00591034639682531,-0.41688811814684007,0.0
17015.0,-0.012768572136478105,0.009360827397350193,-0.4164341802382562,0.0
17016.0,-0.011803205328715254,0.007948354891774744,-0.41506305682156125,0.0
17017.0,-0.01140176059995416,0.008963056309851643,-0.41446678459783687,0.0
17018.0,-0.010144560987405488,0.009248134422799271,-0.41695688486059446,0.0
17019.0,-0.01237175406114025,0.007540009254886464,-0.41490943703109134,0.0
17020.0,-0.010555913219143715,0.00652042232611836,-0.4154390924014869,0.0
17021.0,-0.01216492284886652,0.009062263476190397,-0.41700956250743476,0.0
17022.0,-0.01128084700938876,0.010238541861471754,-0.4167735184200741,0.0
17023.0,-0.009059312383787502,0.00747342120031467,-0.41889121122169637,0.0
17024.0,-0.009321560914357504,0.0053296092655120645,-0.41542318020631974,0.0
17025.0,-0.012816186377375626,0.00900882034763192,-0.4162832610865154,0.0
17026.0,-0.012527770187657494,0.010003937575757503,-0.41637385033457236,0.0
17027.0,-0.008828867002519083,0.005807482875508427,-0.416437411027374,0.0
17028.0,-0.012193608392947105,0.011606988992785039,-0.42020333859107817,0.0
17029.0,-0.012171676644836387,0.010332712787878767,-0.41729639123048323,0.0
17030.0,-0.011099416278910028,0.006618589800603581,-0.41479909132308224,0.0
17031.0,-0.012740904152392922,0.009558739606060478,-0.41522316402788106,0.0
17032.0,-0.010101233055873482,0.005469067943066807,-0.41429235277627546,0.0
17033.0,-0.009356620821158651,0.004681790890331787,-0.41757491527323404,0.0
17034.0,-0.010570725637737673,0.009030944443132545,-0.41724346272220325,0.0
17035.0,-0.009643314977329957,0.0059373956608945715,-0.4149745723847582,0.0
17036.0,-0.009630479741813492,0.0064122585685424515,-0.41502306869516736,0.0
17037.0,-0.011766712960842573,0.008842226807031076,-0.41626018981919555,0.0
17038.0,-0.010455674413098309,0.00897070459451637,-0.41714356344609627,0.0
17039.0,-0.010904423091367084,0.009329201544011439,-0.41880808522642765,0.0
17040.0,-0.011828020061712758,0.007332458001442874,-0.41534982729553893,0.0
17041.0,-0.011828209938172681,0.009668883335956845,-0.420105686814802,0.0
17042.0,-0.011137365311082946,0.010205363923520653,-0.4181640474330854,0.0
17043.0,-0.008060582525189064,0.0020320483492062883,-0.41220059841263934,0.0
17044.0,-0.00866220281108324,0.006061541430014225,-0.41721522390520416,0.0
17045.0,-0.006221152001373773,0.003300922274694778,-0.41844182903007743,0.0
17046.0,-0.011519849949622294,0.008202080331890373,-0.41701818871747215,0.0
17047.0,-0.010926162348294022,0.009068900490620185,-0.4174233613619463,0.0
17048.0,-0.010682322687657344,0.006974082658008605,-0.41580933232713746,0.0
17049.0,-0.008871021043050169,0.005836983737373713,-0.41808467244508285,0.0
17050.0,-0.007955146680100911,0.003909038366522514,-0.4154900277286247,0.0
17051.0,-0.010399687735516317,0.007002424984126835,-0.4168882995799255,0.0
17052.0,-0.006389523496679546,0.0016221877790896014,-0.41490643679283534,0.0
17053.0,-0.013086932311655773,0.008613500596877832,-0.4160921005491719,0.0
17054.0,-0.010671514933249292,0.0057559128124094585,-0.4158076252211891,0.0
17055.0,-0.0084043347996335,0.00486503798898069,-0.41529707128928695,0.0
17056.0,-0.008285796646095701,0.005408337399711181,-0.41589933679925617,0.0
17057.0,-0.010081165482024264,0.007608414311950446,-0.41635733225751925,0.0
17058.0,-0.007477878423173757,0.0060992950707068365,-0.4154992394684014,0.0
17059.0,-0.012571810528967324,0.007231199884559721,-0.41494243741635667,0.0
17060.0,-0.01048292097893279,0.007597806418732617,-0.41540982474315624,0.0
17061.0,-0.011123215615868801,0.008455997040403788,-0.41603698971933056,0.0
17062.0,-0.010570453257385143,0.007801747494424945,-0.41595815115748563,0.0
17063.0,-0.010450066663727794,0.008208848787878616,-0.41729746306691445,0.0
17064.0,-0.011714959906114073,0.007393238976780644,-0.416091441436296,0.0
17065.0,-0.011464961621250094,0.008442241470549705,-0.41707951108989505,0.0
17066.0,-0.00842725771410605,0.007250567421356586,-0.41818230493122677,0.0
17067.0,-0.011575201634760689,0.008439779686868838,-0.41593388099070644,0.0
17068.0,-0.010827726742615276,0.009119643098517474,-0.41702175904697514,0.0
17069.0,-0.010272006926951962,0.009091797243867317,-0.4192728436245355,0.0
17070.0,-0.01090681453629498,0.007471658415321979,-0.41559015728286586,0.0
17071.0,-0.007534596351385207,0.005728084011543692,-0.4177220320446094,0.0
17072.0,-0.012338930424776753,0.009979688651449506,-0.4191433665241635,0.0
17073.0,-0.011493377918135891,0.009580537822510407,-0.4170773446301112,0.0
17074.0,-0.013400285142317501,0.011522266984127108,-0.41765856202602236,0.0
17075.0,-0.011358914569498713,0.009486322293060635,-0.41454893518756336,0.0
17076.0,-0.010024069094344041,0.008432678564869294,-0.41549084972963823,0.0
17077.0,-0.011965522074307249,0.009760590212121032,-0.41598154518029723,0.0
17078.0,-0.010676098452026522,0.007992859702216939,-0.41611091316492044,0.0
17079.0,-0.013057452454659857,0.008142712621933229,-0.4155956981171002,0.0
17080.0,-0.009697779426379668,0.007775333211333855,-0.41626237393883037,0.0
17081.0,-0.013511997007556474,0.011454728417027082,-0.4175356143921931,0.0
17082.0,-0.006362448026448185,0.002968764290043089,-0.41520076836988856,0.0
17083.0,-0.01208914971376228,0.009127970355502928,-0.41493375583305164,0.0
17084.0,-0.008493259722921996,0.005516335590187376,-0.41609040000743464,0.0
17085.0,-0.00902572519693165,0.00596125738685527,-0.4169074010746869,0.0
17086.0,-0.010318171104534047,0.006386573473304318,-0.4151940314628251,0.0
17087.0,-0.009227542759331162,0.006356637456381782,-0.41597318961304475,0.0
17088.0,-0.00979076735642316,0.0081441796305916,-0.4167406585947956,0.0
17089.0,-0.012845349962216559,0.009940726992143583,-0.4150677394981412,0.0
17090.0,-0.010595854286695712,0.008189153515675998,-0.4158171442125715,0.0
17091.0,-0.009236996637279768,0.008376617491801092,-0.41808763106454866,0.0
17092.0,-0.008948769474810991,0.00509626383694076,-0.4146304775260223,0.0
17093.0,-0.01113084463132581,0.006843840617866886,-0.41415682577391,0.0
17094.0,-0.011834700347607183,0.007644270430014375,-0.4155500093271373,0.0
17095.0,-0.00948000724524848,0.008054374134854735,-0.4167393827188237,0.0
17096.0,-0.012828775205289541,0.009910252085136816,-0.41548355921003705,0.0
17097.0,-0.01047597271410587,0.007321279217893083,-0.4160803562416354,0.0
17098.0,-0.0077004383043281135,0.005001946527613852,-0.41547147775937804,0.0
17099.0,-0.012040203541562034,0.00979702960750382,-0.41666611878810395,0.0
17100.0,-0.01098907727272713,0.007112361635838715,-0.41495773449645124,0.0
17101.0,-0.010226799559194082,0.006043353033189171,-0.4156496073643122,0.0
17102.0,-0.00868689832264701,0.007661500276793613,-0.418655232174721,0.0
17103.0,-0.009533817196473515,0.005918726617604608,-0.41641218705576205,0.0
17104.0,-0.007727258554156169,0.004994125760461637,-0.41563694569144977,0.0
17105.0,-0.009643347436455186,0.008189493422537034,-0.41608852070969904,0.0
17106.0,-0.009674226925692581,0.006570746751803526,-0.41503176784200724,0.0
17107.0,-0.012161592451339773,0.008638263518300061,-0.4147599238594117,0.0
17108.0,-0.011179074444584398,0.0075419680317457905,-0.4154597451040889,0.0
17109.0,-0.010521953312342416,0.007365124243736029,-0.416157843901656,0.0
17110.0,-0.010423643764483464,0.008457644559884417,-0.41656270027881037,0.0
17111.0,-0.01168914679722901,0.008760727490620087,-0.41550140375650524,0.0
17112.0,-0.010315522088161291,0.006263160542568516,-0.41636405077323413,0.0
17113.0,-0.008764510770551974,0.004896385036075038,-0.4146247762470427,0.0
17114.0,-0.010392609725440847,0.00767377483405471,-0.4163954058364309,0.0
17115.0,-0.009184366486146109,0.008028385403384363,-0.41828263331023985,0.0
17116.0,-0.011107663057934598,0.006387334854256991,-0.41500872168029734,0.0
17117.0,-0.012814181965880462,0.012872328920372574,-0.4188897106387293,0.0
17118.0,-0.009326970292191499,0.0071406055598845,-0.4158412942434943,0.0
17119.0,-0.012426800937027617,0.009445706031745835,-0.41736601284386604,0.0
17120.0,-0.009028780897641185,0.005935685579168033,-0.41674074553396384,0.0
17121.0,-0.010325522528967283,0.005248306080808071,-0.4148576792639404,0.0
17122.0,-0.009075579994275116,0.0059403746005508495,-0.41687201098006055,0.0
17123.0,-0.008300758666246941,0.007693953861471826,-0.4148784165353158,0.0
17124.0,-0.010876050903366038,0.007822053478945221,-0.4138196206437986,0.0
17125.0,-0.010546584034005062,0.006905420271284236,-0.4134539422267656,0.0
17126.0,-0.010224517159250116,0.0079447414173479,-0.4195355670012387,0.0
17127.0,-0.009744861566292588,0.007388597923389761,-0.4160667863585671,0.0
17128.0,-0.010978297135333269,0.0076395176046175385,-0.4155508123690436,0.0
17129.0,-0.014560621086901905,0.013422414816738826,-0.41721454192936797,0.0
17130.0,-0.009860124118387766,0.00643973230749024,-0.4169061653058462,0.0
17131.0,-0.010145111351385318,0.007731998860028839,-0.4183737732899628,0.0
17132.0,-0.011454006021296134,0.009417881292142218,-0.41658362113720837,0.0
17133.0,-0.00963736790680095,0.0046214916753247,-0.4131812923624535,0.0
17134.0,-0.011776093649874034,0.008603593712842562,-0.4143846848382897,0.0
17135.0,-0.012629891945271287,0.009552426517119177,-0.4166048494322404,0.0
17136.0,-0.0115432154659947,0.010816418465170957,-0.41802670923622826,0.0
17137.0,-0.006812140812342651,0.0031906737619046507,-0.4159161533215612,0.0
17138.0,-0.009512979288985408,0.006806615260396156,-0.4161749149256507,0.0
17139.0,-0.012141607018891708,0.009136148792207768,-0.4170471411208179,0.0
17140.0,-0.010266379639340423,0.00694350493900034,-0.415891787943562,0.0
17141.0,-0.007403210137279817,0.007928637718614727,-0.4180697384739775,0.0
17142.0,-0.011442561052896743,0.00951275549494931,-0.4140806710557618,0.0
17143.0,-0.01319771351728883,0.01011058358126717,-0.4141264749138219,0.0
17144.0,-0.01166808491057921,0.005571489620490486,-0.41301485276394045,0.0
17145.0,-0.011047268974124214,0.008257890802833665,-0.415959703766475,0.0
17146.0,-0.010165194857682733,0.008376945421356337,-0.41758102010594783,0.0
17147.0,-0.00956097252805093,0.005326168936113918,-0.41472653722541375,0.0
17148.0,-0.010716636512594555,0.008015465538239498,-0.4170773158513008,0.0
17149.0,-0.011061783079345147,0.009005004007214755,-0.4159164566672858,0.0
17150.0,-0.009866838346347554,0.0065403978181816005,-0.4173751223382897,0.0
17151.0,-0.01330010460155694,0.01046501415322019,-0.4168908631615408,0.0
17152.0,-0.013453225255667285,0.010205184956709424,-0.4177130374256501,0.0
17153.0,-0.011794583639798718,0.009187826747999433,-0.4169687904021626,0.0
17154.0,-0.013698477346347443,0.011210409163058727,-0.41641312646840134,0.0
17155.0,-0.011797132277307004,0.009466360743801337,-0.4194580952771203,0.0
17156.0,-0.011731529840050638,0.009189870858585858,-0.41709115789033435,0.0
17157.0,-0.00625019487265619,0.0030897933317297656,-0.41656612098512996,0.0
17158.0,-0.011175071053354623,0.010731502695788871,-0.41745475266137183,0.0
17159.0,-0.010243384609571771,0.008450488381214732,-0.4163539971831699,0.0
17160.0,-0.012221095971032745,0.008820857900432884,-0.415909671570632,0.0
17161.0,-0.011413255730478774,0.008358013313656132,-0.4153686711203108,0.0
17162.0,-0.0031000631335012987,-0.0012438005656567946,-0.4143241244014866,0.0
17163.0,-0.008738048432562625,0.00536448037780416,-0.41697092342345404,0.0
17164.0,-0.00608559259571773,0.0019606255194804336,-0.4139622797304832,0.0
17165.0,-0.008896804049118408,0.0029224233304470555,-0.4156252367249067,0.0
17166.0,-0.008023290113350099,0.004330708037518027,-0.41539459707164567,0.0
17167.0,-0.011469914518891513,0.0069325331096679816,-0.41635864710966525,0.0
17168.0,-0.009814663801236715,0.008198087700380214,-0.4179346304562347,0.0
17169.0,-0.011630638910579303,0.008618574444444393,-0.4159306762825277,0.0
17170.0,-0.010020591444927911,0.01034614918929546,-0.41811981866677916,0.0
17171.0,-0.011865749100755609,0.010942128096680846,-0.417994235745353,0.0
17172.0,-0.014764882545340079,0.013094309975468905,-0.41614415149256473,0.0
17173.0,-0.01139776879780183,0.005897281585989753,-0.41530950617269335,0.0
17174.0,-0.010494692472292065,0.006658725454545337,-0.41570950200743495,0.0
17175.0,-0.010650182250973157,0.00689667683720295,-0.41673702905204446,0.0
17176.0,-0.009605828215365299,0.009675592489177483,-0.4206085364962823,0.0
17177.0,-0.010764620318296248,0.008919152113341293,-0.41630477873605953,0.0
17178.0,-0.00854995289924441,0.003840324784992816,-0.41274894287360586,0.0
17179.0,-0.011952487720403039,0.009323729673881436,-0.41718415924535274,0.0
17180.0,-0.010214222277077929,0.006841469320345869,-0.41521999364126355,0.0
17181.0,-0.009620811447217839,0.006083483219205151,-0.4163159486617101,0.0
17182.0,-0.012872756906800923,0.008568965795093534,-0.41540556683271357,0.0
17183.0,-0.010899208698190813,0.005844013894791922,-0.41622435258871227,0.0
17184.0,-0.009744814260705349,0.007150732464646435,-0.41637112862081765,0.0
17185.0,-0.011173600618273482,0.009852658129345344,-0.41593197536667764,0.0
17186.0,-0.01108161684382857,0.009354676639249338,-0.41764226860780646,0.0
17187.0,-0.01143927850265854,0.006570695424081912,-0.4164943645724906,0.0
17188.0,-0.008173942048316975,0.00420216093401548,-0.4170171022642785,0.0
17189.0,-0.010561081957865938,0.008445000552275981,-0.4174969067776274,0.0
17190.0,-0.010888088687657243,0.008021275477633441,-0.4169507267583643,0.0
17191.0,-0.012196296845660565,0.008434081631903343,-0.41834480019939163,0.0
17192.0,-0.009635830697732824,0.005655267372294211,-0.41696393094609635,0.0
17193.0,-0.009967455103554512,0.007706538709315313,-0.41828208842007397,0.0
17194.0,-0.0027660143660788294,-0.0020920643674843613,-0.4164556004213134,0.0
17195.0,-0.00894689630066413,0.003399604269972333,-0.41466283936296044,0.0
17196.0,-0.010483650356423185,0.00738727337806625,-0.4157938751505573,0.0
17197.0,-0.006232948421914274,0.002760969997113896,-0.4162188703122675,0.0
17198.0,-0.012176844099496192,0.01022459682683983,-0.4191518834405203,0.0
17199.0,-0.006918133880238024,0.006478150825134486,-0.41728471578911785,0.0
17200.0,-0.010113462003778315,0.008222055810966569,-0.4196915431914497,0.0
17201.0,-0.007056281667506385,0.0019294946320345466,-0.41521119498141223,0.0
17202.0,-0.009271928786734093,0.007224029305756074,-0.417604143221809,0.0
17203.0,-0.010066647655140974,0.008549504363111632,-0.418031071047651,0.0
17204.0,-0.01144933983741688,0.007984445589662732,-0.4185808173420074,0.0
17205.0,-0.014599272322418014,0.010576174311687976,-0.41608856971747177,0.0
17206.0,-0.010259425681245927,0.007267661537452438,-0.41534204749915504,0.0
17207.0,-0.010453124366498735,0.00949521894083698,-0.41742437841263935,0.0
17208.0,-0.013243312418136175,0.010829368728846878,-0.4187991414193982,0.0
17209.0,-0.010942483622166453,0.00790215489177496,-0.417963714330855,0.0
17210.0,-0.012262871013854041,0.009743173793650715,-0.41767525765613367,0.0
17211.0,-0.008785746425692834,0.006899040258297183,-0.4151823161505574,0.0
17212.0,-0.011407041159835207,0.007356168651449357,-0.4171519057840485,0.0
17213.0,-0.008541415608312418,0.00692970174603173,-0.41669902970260203,0.0
17214.0,-0.00813364092283035,0.0045109702597400944,-0.4156644010628589,0.0
17215.0,-0.011694834225440856,0.008619269262626059,-0.4173054801654273,0.0
17216.0,-0.01188181275188892,0.008965535675324392,-0.4176094144479552,0.0
17217.0,-0.008901247324250086,0.007447092550176931,-0.41840500961642424,0.0
17218.0,-0.011715112783375302,0.010543824945165915,-0.4194183199758363,0.0
17219.0,-0.013565699130982482,0.00984341843237565,-0.4169932287783033,0.0
17220.0,-0.008702440976070471,0.003532439434343265,-0.41380092763568754,0.0
17221.0,-0.011621415199221493,0.006913328827233366,-0.41581762336093264,0.0
17222.0,-0.012685977537783262,0.010225393412698031,-0.41837904907992546,0.0
17223.0,-0.009258946224181386,0.007939846963924939,-0.4190591851412637,0.0
17224.0,-0.00988199302141069,0.006676308248196081,-0.41785984536431187,0.0
17225.0,-0.010367245319441155,0.007227035689361181,-0.4169618438256169,0.0
17226.0,-0.011256350474811012,0.0075439290995669905,-0.4164014987472119,0.0
17227.0,-0.011404980743073148,0.012598327691197519,-0.4195484466694827,0.0
17228.0,-0.009287855680100663,0.006567693445887264,-0.41710322185501847,0.0
17229.0,-0.008809568144836293,0.004769637077922109,-0.4166349021096654,0.0
17230.0,-0.011642683789787101,0.01039059940574567,-0.41781450996451486,0.0
17231.0,-0.012362958871536347,0.010960955321789102,-0.4158961010929366,0.0
17232.0,-0.012502751068239245,0.008185984586120966,-0.4139482985468062,0.0
17233.0,-0.01010490648362704,0.006326459226550867,-0.41427495591821506,0.0
17234.0,-0.008750115596519337,0.0033991963675716838,-0.4144213679131462,0.0
17235.0,-0.008097916098236672,0.004163047144299957,-0.4168941238122675,0.0
17236.0,-0.008262032774978919,0.0039821569280098865,-0.4149202975340764,0.0
17237.0,-0.014272215109915498,0.010774048692115987,-0.41748550200743506,0.0
17238.0,-0.01133277911724307,0.0076094316423980035,-0.4162150164599527,0.0
17239.0,-0.012125079195528918,0.006932174657287008,-0.41503120662174686,0.0
17240.0,-0.011479337173243922,0.008941567665544365,-0.4175838030421311,0.0
17241.0,-0.01111960234256915,0.010567786519480505,-0.4214186938624537,0.0
17242.0,-0.012455734577513363,0.010752831490227037,-0.41515550475667445,0.0
17243.0,-0.013194478575566972,0.009644287590187607,-0.4165772590892192,0.0
17244.0,-0.013048557847607148,0.008864370920635118,-0.41454911943866185,0.0
17245.0,-0.008837282752461657,0.005315005761511002,-0.4150849202467047,0.0
17246.0,-0.01046866690428226,0.007651472608946661,-0.4181683325427509,0.0
17247.0,-0.008758434729791745,0.008065293067034027,-0.4176714107553228,0.0
17248.0,-0.009221677400503791,0.00850184417893209,-0.41641561659107795,0.0
17249.0,-0.010301853566521683,0.010522983963006535,-0.4160469132899627,0.0
17250.0,-0.012209342230478573,0.009114935406926261,-0.41511284259665393,0.0
17251.0,-0.010281388711167261,0.007043220622093854,-0.41589833379182134,0.0
17252.0,-0.01314103591596069,0.01026983475009843,-0.4169520825109834,0.0
17253.0,-0.012549462853217229,0.008372923780663594,-0.4138826986448123,0.0
17254.0,-0.012515812476070705,0.009113271923521045,-0.41636975322118963,0.0
17255.0,-0.010254332595717742,0.00574977200288592,-0.4158849934535315,0.0
17256.0,-0.011947259819899409,0.00923154059451684,-0.41803072799628244,0.0
17257.0,-0.010846882008816233,0.006928134332611734,-0.4168690361617099,0.0
17258.0,-0.012030220393863094,0.008881521243604662,-0.41748464632308196,0.0
17259.0,-0.008526591100755548,0.007022708222222197,-0.4175608741970261,0.0
17260.0,-0.009993592852645002,0.007953772353535322,-0.4169556170650555,0.0
17261.0,-0.009822696177009068,0.004833120125934515,-0.4138056269212573,0.0
17262.0,-0.011603033347607039,0.008328936494949297,-0.41643636284572483,0.0
17263.0,-0.010328459114953137,0.008512171171454558,-0.417642132230483,0.0
17264.0,-0.013157539367758122,0.009845580575757093,-0.4179897795520442,0.0
17265.0,-0.010275689379436662,0.006910809494949771,-0.41642085356201436,0.0
17266.0,-0.006519440728188721,0.004544669767807779,-0.41752787831023963,0.0
17267.0,-0.009791196925692764,0.007172365126984018,-0.41737373110223025,0.0
17268.0,-0.00918800008186415,0.006336773529581422,-0.4164906035427507,0.0
17269.0,-0.01190161569040518,0.008347991290830106,-0.41699418347583606,0.0
17270.0,-0.007771670335012624,0.004794976419913463,-0.41711511009107793,0.0
17271.0,-0.009033099942752526,0.005863171915256172,-0.41715172129266603,0.0
17272.0,-0.011183272831234206,0.008258240450216382,-0.41924854537546463,0.0
17273.0,-0.010497431021295781,0.009729390591630397,-0.4174281440655625,0.0
17274.0,-0.024333319630982557,0.009299984861471728,-0.41729599280483254,0.0
17275.0,-0.01197519926322423,0.007307429916305706,-0.4160198414907061,0.0
17276.0,-0.008121021888024032,0.005431614306703575,-0.417038198641433,0.0
17277.0,-0.01220702634760715,0.007795148217893101,-0.41566334870817817,0.0
17278.0,-0.01072999482367765,0.007927138655384918,-0.4170421851588374,0.0
17279.0,-0.010577716925692754,0.007577277380952176,-0.41638070246282494,0.0
17280.0,-0.009623248092511855,0.006195366944772072,-0.4166715014227776,0.0
17281.0,-0.009905894318639804,0.008374589497835132,-0.4188452989814122,0.0
17282.0,-0.010980991530226726,0.008574642199134109,-0.4169627884646837,0.0
17283.0,-0.008898023268834638,0.004362753974813178,-0.4146446712656305,0.0
17284.0,-0.009240099366498717,0.00658668839105318,-0.4166899273513009,0.0
17285.0,-0.011466046092283081,0.010504456703397728,-0.4173860364396756,0.0
17286.0,-0.023285628356423102,0.005698634962481773,-0.4145307256858734,0.0
17287.0,-0.0090556811410581,0.005967436887445834,-0.4161152651728624,0.0
17288.0,-0.010035786992443263,0.006291374249638995,-0.41560973748141233,0.0
17289.0,-0.010715342107854572,0.008866042555424503,-0.4170538696519094,0.0
17290.0,-0.011422671458438335,0.010424205305916227,-0.4179537116115237,0.0
17291.0,-0.010599448018090325,0.009084765807424922,-0.4201180686633998,0.0
17292.0,-0.012612311460957227,0.009841202227994342,-0.41709562366914504,0.0
17293.0,-0.010730337264712876,0.008638640005247339,-0.41814796798918547,0.0
17294.0,-0.011705047947103439,0.008891113497835598,-0.4170388985204462,0.0
17295.0,-0.013143201904561874,0.009819545153118392,-0.4219220495910778,0.0
17296.0,-0.008597095574765203,0.005036646656171962,-0.4174193754579248,0.0
17297.0,-0.011430664531715061,0.0094610200892036,-0.419478790577898,0.0
17298.0,-0.012546869596977338,0.011272799556998414,-0.4193148843921931,0.0
17299.0,-0.010505112170826647,0.008592689665485842,-0.4177442600574515,0.0
17300.0,-0.010405395633500975,0.006953786059162866,-0.415153176224907,0.0
17301.0,-0.010800115961758812,0.0068213821067822115,-0.4149667545961473,0.0
17302.0,-0.01248939403652389,0.010585727393939318,-0.41722315366914475,0.0
17303.0,-0.009924518231738184,0.0059664857431454285,-0.41544069960966495,0.0
17304.0,-0.010023331296084247,0.00572140161484966,-0.41424671215106434,0.0
17305.0,-0.010072627191435715,0.007081209493506409,-0.4156587402397768,0.0
17306.0,-0.012797575005724694,0.01093148797586244,-0.4187199172085164,0.0
17307.0,-0.013295592254408054,0.009680526040404005,-0.41652867476951666,0.0
17308.0,-0.011605082119303833,0.007439874381477013,-0.4175471084166947,0.0
17309.0,-0.011901623983627152,0.009669488402597374,-0.41936222506133813,0.0
17310.0,-0.011099747776378462,0.007179613682860436,-0.41257782947955396,0.0
17311.0,-0.009454544299290197,0.006211909661550345,-0.415629009842852,0.0
17312.0,-0.012677460522097627,0.008922470288600144,-0.4168880353345721,0.0
17313.0,-0.010330537697733006,0.009627044124098103,-0.4176967486022304,0.0
17314.0,-0.009940302299748259,0.007375383786435794,-0.41517265344609644,0.0
17315.0,-0.009823879621021181,0.0100170650898594,-0.419917802548158,0.0
17316.0,-0.012463507734142364,0.011841903839695578,-0.41736374815309224,0.0
17317.0,-0.012135271180100785,0.008592694617604724,-0.4166403528252788,0.0
17318.0,-0.012584502437027674,0.008825004356421133,-0.41503780893866143,0.0
17319.0,-0.01068574369899232,0.010167071255411143,-0.41798918516728634,0.0
17320.0,-0.011605180619647316,0.01020177634632013,-0.4181346473382897,0.0
17321.0,-0.011197781147240803,0.00818239743145755,-0.4154943833423452,0.0
17322.0,-0.010203480172544164,0.008521024092352123,-0.4174554072230482,0.0
17323.0,-0.01081142162216625,0.006576092021644835,-0.4163172187379181,0.0
17324.0,-0.01162599632115851,0.009206369171716945,-0.41745092752044594,0.0
17325.0,-0.011224360246164548,0.008808828160829197,-0.41734134335417367,0.0
17326.0,-0.01207467035768264,0.009758723366522289,-0.41846149139962807,0.0
17327.0,-0.011390519098923807,0.007038342585596111,-0.4151490259935786,0.0
17328.0,-0.010307402952141059,0.01008707088311681,-0.4185119922342005,0.0
17329.0,-0.012113288810396108,0.008987489186671993,-0.4180486219956068,0.0
17330.0,-0.010233476681360201,0.007822534405483191,-0.4173335714182156,0.0
17331.0,-0.008759086102015047,0.004838163499278284,-0.4160856674628251,0.0
17332.0,-0.010967847418136068,0.007114060965499028,-0.4162016362521121,0.0
17333.0,-0.010924588701511449,0.00837262844300146,-0.41748867262267636,0.0
17334.0,-0.00994269073963815,0.004654199370326525,-0.41566281725245013,0.0
17335.0,-0.012054133690176414,0.006688179458874493,-0.4161651938940519,0.0
17336.0,-0.012395816168994605,0.008907105413878723,-0.4165234756285904,0.0
17337.0,-0.009410356114037151,0.008562503545847793,-0.4205053169871574,0.0
17338.0,-0.009435249812342639,0.00649688241991353,-0.41534169408364324,0.0
17339.0,-0.01100128087279604,0.00673748896681081,-0.41520668019330825,0.0
17340.0,-0.008056958343256196,0.005073828381214413,-0.4165292450067588,0.0
17341.0,-0.011461926981108345,0.009736589285714229,-0.41946508716542735,0.0
17342.0,-0.012293820453400344,0.00873274940218484,-0.417236584001593,0.0
17343.0,-0.013533068387909465,0.014391724730639701,-0.42400369657063175,0.0
17344.0,-0.008716349848866633,0.005710699572871374,-0.4167080095055759,0.0
17345.0,-0.00982090458060481,0.006097363405483518,-0.415452573921933,0.0
17346.0,-0.009244695359514632,0.007588772630198007,-0.4170724064988171,0.0
17347.0,-0.008414619986145934,0.0034626173867240875,-0.41698080806505544,0.0
17348.0,-0.010754835840393847,0.007638720911714291,-0.41524546522642763,0.0
17349.0,-0.01088278947607035,0.009551935559884393,-0.41736647322118936,0.0
17350.0,-0.007691544119532652,0.004937990608683939,-0.41673479890334564,0.0
17351.0,-0.011118066978589478,0.008654973480519334,-0.4155525549665425,0.0
17352.0,-0.009847494950881563,0.0074301453650789905,-0.4178395112973974,0.0
17353.0,-0.008376806526219421,0.0059409964147972465,-0.4154592092548156,0.0
17354.0,-0.01128836119761828,0.0088857711163582,-0.41748213371409254,0.0
17355.0,-0.012463493387909233,0.011859512155844017,-0.41738214095539006,0.0
17356.0,-0.012055479785894233,0.013222382889938374,-0.4198580653548496,0.0
17357.0,-0.011955688750629818,0.008793189447330244,-0.4165288628940518,0.0
17358.0,-0.009507927178841379,0.005412565535878002,-0.41499750792159484,0.0
17359.0,-0.009495958248110866,0.005165041642135484,-0.4154177609628252,0.0
17360.0,-0.011146078833753069,0.010100937307359094,-0.4189793788178435,0.0
17361.0,-0.013481189693153478,0.010897039766495946,-0.41526888398783346,0.0
17362.0,-0.010204154828715282,0.00795129284415572,-0.41677349035501843,0.0
17363.0,-0.007336961986489452,0.0036707260081329913,-0.4162987585603243,0.0
17364.0,-0.009967133336271809,0.005538400082250856,-0.4152451208494422,0.0
17365.0,-0.011161724989695428,0.0092617465800863,-0.41942040690773896,0.0
17366.0,-0.011419121482367603,0.008825663744588576,-0.4157639325743493,0.0
17367.0,-0.013333553145815809,0.010966605199615231,-0.4206217195229245,0.0
17368.0,-0.010129124540874872,0.005428704914075687,-0.4150111841094962,0.0
17369.0,-0.0057286611918938215,0.0017962544969172438,-0.4170415872473809,0.0
17370.0,-0.011690915578085747,0.006265618008658045,-0.4159609741078068,0.0
17371.0,-0.009374292169681536,0.009045347608552867,-0.4187003981784386,0.0
17372.0,-0.008848527918136026,0.0051696255310244394,-0.4172399055074348,0.0
17373.0,-0.012692531577742206,0.011066658320870974,-0.4176907587326799,0.0
17374.0,-0.009899647668765697,0.007744173955266743,-0.4187140625483269,0.0
