t[s],Q[l/s],H_US_1[m],H_US_2[m],H_US_3[m],H_US_4[m],H_US_5[m],Sed_In[kg/s],Sed_Out[kg/s],v[m/s]
10482.0,7.1,0.5855255188545455,0.5752174450272728,0.5679078540381816,0.35969574429090906,0.5637609647472728,0.0,285.68522846,0.0
10483.0,6.0,0.586405086071,0.57414009992,0.5694778994639998,0.359031929,0.5619835728840001,0.0,283.09703463636373,0.0
10484.0,6.0,0.5857437604581818,0.5752466621363636,0.5696099047445453,0.35919200174545457,0.5625207127672728,0.0,283.18689380999996,0.0
10485.0,6.0,0.585952903837,0.5775045841199999,0.5692690479599999,0.35974659656,0.5639537465500001,0.0,284.5349539181818,0.0
10486.0,6.8,0.5862692653445454,0.5738764321454547,0.56960319816,0.3596368988,0.5614042816736364,0.0,279.96955893,0.0
10487.0,6.8,0.5864074019110002,0.57395080471,0.57013883025,0.35942551112,0.5635084780340002,0.0,280.05782498181816,0.0
10488.0,6.8,0.5858829654690001,0.5762652100800001,0.5707678565579999,0.35951096828000007,0.562152325687,0.0,283.38457283,0.0
10489.0,6.5,0.5862586532709091,0.5741589246909091,0.5717229504872727,0.36004177127272735,0.5629458244481819,0.0,281.56929677,0.0
10490.0,6.5,0.586071771562,0.5755723290599999,0.56973342519,0.35985016784,0.5628720708170001,0.0,279.1428454,0.0
10491.0,6.5,0.5865447055645454,0.5752596374363637,0.5707915120063636,0.3595027185090909,0.5611954246772728,0.0,281.2636812100001,0.0
10492.0,6.5,0.584556756271,0.5751544245899999,0.5701118159609999,0.35959640132,0.5630835247520001,0.0,282.9663377636364,0.0
10493.0,6.5,0.585042403050909,0.5767986874727272,0.5710483943072727,0.35944621923636366,0.5634578202263637,0.0,285.82905083,0.0
10494.0,6.5,0.5839927189649999,0.5720471285800001,0.570839088531,0.35942293028,0.5620648969500001,0.0,284.07731191818186,0.0
10495.0,7.0,0.5845963860829999,0.5747508483999999,0.5703550589969999,0.35938149212000003,0.559531527928,0.0,281.55127014000004,0.0
10496.0,7.0,0.5852267623363637,0.5772629955272728,0.5692502875554545,0.3591637594181818,0.561531832969091,0.0,278.35190608000005,0.0
10497.0,7.0,0.58578275473,0.57472228056,0.5706818395829998,0.3593530064,0.5619734026409999,0.0,280.90745612727267,0.0
10498.0,6.5,0.5861060973109091,0.5750453282272727,0.5700700444118181,0.3600488172363636,0.5632729755863637,0.0,283.7979575,0.0
10499.0,6.5,0.5859202722039999,0.5739007999000001,0.569455782993,0.35822923148,0.5630184692870002,0.0,286.62635756363636,0.0
10500.0,6.5,0.5862629033636364,0.5741459393090909,0.5708406566372726,0.35930970003636364,0.5618275625845456,0.0,279.9336731,0.0
10501.0,6.3,0.586523946559,0.57467582455,0.5696965618619998,0.35942550308000004,0.5636385952770001,0.0,282.7701909818182,0.0
10502.0,6.3,0.5859156115759999,0.5741258049099999,0.5694705222209999,0.359604176,0.5652143200770002,0.0,283.24080626999995,0.0
10503.0,6.3,0.5853644824463635,0.575370053509091,0.5710707195354544,0.3600158678545455,0.5636112490827273,0.0,280.76033082,0.0
10504.0,7.5,0.5856251065536363,0.5767142724090909,0.5700879101427273,0.3599334944,0.5637332334600001,0.0,278.2114779727272,0.0
10505.0,7.5,0.586440026307,0.57508300499,0.5710921577189999,0.35957569028,0.5653078597980001,0.0,282.7211796545455,0.0
10506.0,7.5,0.585801390005,0.5752401724699999,0.5725540953599999,0.35913550027999996,0.5633295549880001,0.0,282.93519071,0.0
10507.0,7.0,0.58755118805,0.5807924384363635,0.5705324034245454,0.3593567778909091,0.5642156614418183,0.0,281.19179792999995,0.0
10508.0,7.0,0.585668547633,0.5769831323199999,0.5717408134439999,0.35846227088,0.563046921978,0.0,287.4434667,0.0
10509.0,7.0,0.585827052407,0.57731171793,0.57141157632,0.35929345412,0.5636162346310002,0.0,281.24576619999993,0.0
10510.0,6.1,0.5861357690109091,0.5768506592454545,0.5710126559099999,0.35918964090909095,0.5628922270781819,0.0,283.02510062,0.0
10511.0,6.1,0.586682422385,0.5732400577,0.572809628715,0.3565720307,0.56282428772,0.0,287.03488676363634,0.0
10512.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,285.6731735,0.0
10513.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10514.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10515.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10516.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10517.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10518.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10520.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10521.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10522.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10523.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10524.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10525.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10527.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10528.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10529.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10530.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10531.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10533.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10534.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10535.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10536.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10537.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10538.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10539.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10540.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10541.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10542.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10543.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10545.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10546.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10547.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10548.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10549.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10550.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10551.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10554.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10555.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10557.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10558.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10561.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10562.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10563.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10564.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10566.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10568.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10569.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10571.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10572.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10573.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10575.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10576.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10577.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10578.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10579.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10580.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10581.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10582.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10583.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10584.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10585.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10586.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10587.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10588.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10589.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10590.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10591.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10592.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10593.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10594.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10595.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10596.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10597.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10598.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10599.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10600.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10601.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10602.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10603.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10604.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10605.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10609.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10612.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10613.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10614.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10615.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10617.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10618.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10620.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10621.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10622.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10623.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10624.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10627.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10629.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10630.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10631.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10632.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10634.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10635.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10636.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10637.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10638.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10639.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10640.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10643.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10644.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10650.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10652.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10653.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10654.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10657.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10658.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10659.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10661.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10662.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10663.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10664.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10665.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10668.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10682.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10683.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10684.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10686.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10690.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10691.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10692.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10693.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10694.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10695.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10697.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10698.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10699.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10704.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10705.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10706.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10708.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10709.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10711.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10712.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10713.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10714.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10715.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10716.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10717.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10718.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10719.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10720.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10721.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10722.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10723.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10724.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10725.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10726.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10727.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10728.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10729.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10730.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10731.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10732.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10733.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10734.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10735.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10737.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10738.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10739.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10740.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10741.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10742.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10743.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10744.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10745.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10746.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10747.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10748.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10749.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10750.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10751.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10752.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10753.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10755.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10756.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10757.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10758.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10759.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10761.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10762.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10763.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10764.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10765.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10766.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10767.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10768.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10769.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10770.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10771.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10774.0,6.3,0.5849524858844445,0.5752877892333333,0.57772231055,0.3592620918666667,0.5614829435666668,0.0,0.0,0.0
10775.0,6.3,0.5860255823963635,0.5761882636272727,0.5758686115063636,0.35948859734545463,0.5633709590854546,0.0,278.74336982222223,0.0
10776.0,6.3,0.5865495944870001,0.5768831227000001,0.5752297992719999,0.359340062,0.563264486897,0.0,296.740702390909,0.0
10777.0,7.3,0.5854937418454544,0.5782403370636364,0.5764091608336362,0.35944858738181823,0.5620974318563636,0.0,289.99883916999994,0.0
10778.0,7.3,0.585586972169,0.57845465333,0.57585142545,0.3594902492,0.5637687188330002,0.0,284.04478990909087,0.0
10779.0,7.3,0.5849152818563635,0.5770259820636363,0.5765856404099999,0.3591590523636363,0.5634947857109092,0.0,295.73242371000003,0.0
10780.0,6.8,0.584871421031,0.5747579792699999,0.5771806795229999,0.3596611394,0.5625284668530001,0.0,295.6459131363637,0.0
10781.0,6.8,0.5864213910320001,0.57781888581,0.575595892095,0.35925979868,0.5624796610500001,0.0,287.30288131000003,0.0
10782.0,6.8,0.58625019256,0.5769058471181818,0.5764694854172727,0.3595097790909091,0.5628367587645454,0.0,293.50376298,0.0
10783.0,6.8,0.5857944135369999,0.57658666482,0.576782636448,0.35928568748,0.5632461791970002,0.0,294.82885473636367,0.0
10784.0,6.8,0.5846377100109091,0.577883158409091,0.5771150028490908,0.3589236484727273,0.5636519105418182,0.0,290.78972268,0.0
10785.0,6.8,0.585428474632,0.57611165794,0.5759914786319998,0.3593322873200001,0.5622234795100001,0.0,286.98577396363635,0.0
10786.0,6.6,0.5861929676272728,0.5796073005454545,0.5764225601318181,0.35928615745454545,0.5631842664581819,0.0,294.97753765000004,0.0
10787.0,6.6,0.5862559025530001,0.5770545519200001,0.5766548812139999,0.360000347,0.563331581461,0.0,284.14276182727275,0.0
10788.0,6.6,0.586134704514,0.57786889062,0.5769816541709999,0.35833021388,0.561662323253,0.0,275.29642020000006,0.0
10789.0,7.3,0.5850148563972728,0.5806333372636364,0.5767263469118181,0.3592602613454545,0.5635724298718182,0.0,291.94007839999995,0.0
10790.0,7.3,0.5860531218130001,0.5761402036,0.5755909790189999,0.35930122076000004,0.5630428753450001,0.0,282.2636898636364,0.0
