t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
30492.0,-0.012651344900503726,0.00801617049206321,-0.4123497084776948,0.0
30493.0,-0.010739131977329872,0.005149192644627951,-0.41199402043426825,0.0
30494.0,-0.01059129398110832,0.003980859701298715,-0.4132868380724908,0.0
30495.0,-0.01133433086020166,0.007047596666666577,-0.41478419605947936,0.0
30496.0,-0.01089507120448814,0.00550971071756511,-0.413139922794863,0.0
30497.0,-0.014160648994733245,0.010215554233241279,-0.41385966732341994,0.0
30498.0,-0.011774549171284654,0.004953504353535308,-0.4107086412397769,0.0
30499.0,-0.010508444663384511,0.006979243793781971,-0.4137816231395742,0.0
30500.0,-0.01032153699118391,0.006227909933621861,-0.4111643535576206,0.0
30501.0,-0.011441429239752696,0.006868734184703915,-0.410005113110848,0.0
30502.0,-0.012279874836272004,0.008262292870129565,-0.4151160416895908,0.0
30503.0,-0.012994502000000073,0.006667631662337599,-0.41279825234572487,0.0
30504.0,-0.012573965161437946,0.007830537453758262,-0.413388519315647,0.0
30505.0,-0.011838175341309853,0.007203183685425495,-0.41251427426394033,0.0
30506.0,-0.010775929343943343,0.006245341908697243,-0.41285723098512983,0.0
30507.0,-0.013036452507556749,0.00836640697113996,-0.41180454083828977,0.0
30508.0,-0.012695627889855851,0.009265949876688854,-0.4137451189438997,0.0
30509.0,-0.011015109712846449,0.005276637545454567,-0.41138874906877326,0.0
30510.0,-0.010392767530226738,0.005152153096681086,-0.4116686369628251,0.0
30511.0,-0.012471930270208516,0.004934756014692377,-0.41101774636701577,0.0
30512.0,-0.009551208488664928,0.0023345380173159843,-0.41152472489962827,0.0
30513.0,-0.010902854005037703,0.00655728364292231,-0.4127418677948627,0.0
30514.0,-0.009119744306045346,0.004356181613275538,-0.41405485867657976,0.0
30515.0,-0.012932688877948172,0.007213985185622257,-0.4132652679401822,0.0
30516.0,-0.012863680468513846,0.008532013946608987,-0.41463076621747225,0.0
30517.0,-0.010103432583263681,0.00604666694885374,-0.414216361598513,0.0
30518.0,-0.014704117183420962,0.009703124626787001,-0.41454346813619436,0.0
30519.0,-0.012225350469429904,0.007475589824215937,-0.41487532126225046,0.0
30520.0,-0.012064820100755833,0.007344725113997264,-0.4134782133531598,0.0
30521.0,-0.00956420113693607,0.006089969542174827,-0.41470267801960103,0.0
30522.0,-0.011806969137279678,0.008335067541125578,-0.41409138683271374,0.0
30523.0,-0.012270654272956335,0.00776181688836406,-0.4134689991111861,0.0
30524.0,-0.010597763421914364,0.007841756300144219,-0.41597269703717454,0.0
30525.0,-0.011256786309823647,0.007874528341991356,-0.4134929398345725,0.0
30526.0,-0.010519709058850583,0.007732677965367902,-0.4165005292379181,0.0
30527.0,-0.011373961732997546,0.011008336614718485,-0.4156531369591077,0.0
30528.0,-0.009954197834898152,0.008060083961694709,-0.4133693239337613,0.0
30529.0,-0.008835706746851565,0.007883503330447322,-0.4113428283420073,0.0
30530.0,-0.011161510737348244,0.007093278651449461,-0.40736775039878315,0.0
30531.0,-0.00976273717380345,0.007484397738816592,-0.40577585946654254,0.0
30532.0,-0.010945383053456532,0.007132708508898458,-0.402799080662949,0.0
30533.0,-0.010945515696130035,0.004682176706021269,-0.4024181050912469,0.0
30534.0,-0.016449103221891675,0.00900937355371908,-0.40627796784386616,0.0
30535.0,-0.013835054765742982,0.006780330691197572,-0.4109613008717471,0.0
30536.0,-0.01274245981108323,0.008078714991473142,-0.41185842669482936,0.0
30537.0,-0.015100427496221789,0.006844599099567293,-0.4056070455687733,0.0
30538.0,-0.010027568441722099,-0.0028706493585201527,-0.40240329649205814,0.0
30539.0,-0.013610661730478589,-0.0006837195396826463,-0.40084522687546453,0.0
30540.0,-0.011616636407780705,-0.001319013338143427,-0.4029987036988847,0.0
30541.0,-0.015016400960613656,0.0022654302912238603,-0.4029008626579925,0.0
30542.0,-0.01293865578429139,-0.0008007141702740802,-0.40175285557282864,0.0
30543.0,-0.012828476136019912,0.0002012033968251742,-0.4024762870892192,0.0
30544.0,-0.007803151667048259,-0.004919613308409004,-0.4014457244085838,0.0
30545.0,-0.012705906598236654,-0.0018327796767679053,-0.4018138715873604,0.0
30546.0,-0.011565124113808067,-0.0011962578643579783,-0.4017388500844878,0.0
30547.0,-0.00929914639798495,-0.0034701206911979033,-0.40385752516914497,0.0
30548.0,-0.014789583792191408,-9.279196825396134e-05,-0.4012793489516727,0.0
30549.0,-0.011495316646439312,0.0006465596484324647,-0.40454955768840833,0.0
30550.0,-0.013721793176322255,-0.0020101586594518796,-0.40058675808364297,0.0
30551.0,-0.01136981148614607,-0.002230340257116665,-0.4026325390030415,0.0
30552.0,-0.014052029801007502,0.0020671376334775037,-0.4046645109107805,0.0
30553.0,-0.008960992181131326,-0.0025532197363241902,-0.40366066993071986,0.0
30554.0,-0.013069065677581794,0.0013476426926405966,-0.4047214161821559,0.0
30555.0,-0.012960635887209674,0.002715043012666236,-0.4041723719888474,0.0
30556.0,-0.010189206748339908,0.000287970182342722,-0.40637775454545416,0.0
30557.0,-0.011166488466910818,0.0002270206296731245,-0.4053417688340656,0.0
30558.0,-0.008506731444584366,-0.003037934813853016,-0.40247601184758364,0.0
30559.0,-0.009389133848179396,-0.0013499643565527018,-0.40180594254984786,0.0
30560.0,-0.011437608018891833,-0.001721701989898853,-0.3978458908568772,0.0
30561.0,-0.01413954511449502,0.0004189579784860455,-0.3980070652703614,0.0
30562.0,-0.012284291866498888,-0.005458130155844287,-0.3931485608773232,0.0
30563.0,-0.012410632875314909,-0.004211164548340638,-0.3950077049405201,0.0
30564.0,-0.014414400129379489,-0.005080184504788171,-0.3909652907603918,0.0
30565.0,-0.011212445093198952,-0.011092438546897716,-0.39055899347025996,0.0
30566.0,-0.01305615024959931,-0.0041158884953432584,-0.3977695753801956,0.0
30567.0,-0.013852406787153534,-0.0023998129365081244,-0.39688217430297384,0.0
30568.0,-0.01255108148042137,-0.00292877719139462,-0.39888661275261883,0.0
30569.0,-0.013038598522670053,-0.003241773287157479,-0.39867282829368006,0.0
30570.0,-0.03967739447383164,-9.696062209342971e-06,-0.40006340688971487,0.0
30571.0,-0.012157536215937776,-0.0031859157890595305,-0.40056629693139545,0.0
30572.0,-0.01012653984543161,-0.0027053496235080274,-0.40225602693815465,0.0
30573.0,-0.012022616648614483,-0.0029381487258299008,-0.39995007498698854,0.0
30574.0,-0.013696025630867774,-0.0011062251790635836,-0.39992010485974977,0.0
30575.0,-0.011186900620906567,-0.002394871101010147,-0.40205514079368027,0.0
30576.0,-0.014927625143118782,0.001612069577593929,-0.40378241836600165,0.0
30577.0,-0.014564877012594374,-0.0019010020144301493,-0.40148264933828975,0.0
30578.0,-0.010274746269521422,-0.006164968417027527,-0.39872888003159856,0.0
30579.0,-0.009975726699106869,-0.0029060001810312067,-0.4021203748259545,0.0
30580.0,-0.011954709821158748,-0.0027067817128429124,-0.40108908030297363,0.0
30581.0,-0.012748347228074322,-0.0006311668936115001,-0.4017971725532273,0.0
30582.0,-0.011330825005037688,-0.0014009592525254624,-0.4037260204423788,0.0
30583.0,-0.014774526275475272,0.0014467364226680214,-0.4025760895826291,0.0
30584.0,-0.012010401337531383,4.998113997105732e-05,-0.40398265250929344,0.0
30585.0,-0.012076898409320032,-0.0016447099422801483,-0.40091961364312245,0.0
30586.0,-0.013999583220746452,0.0006006298124096477,-0.4042439623791819,0.0
30587.0,-0.014133432709067984,0.0011069135800864777,-0.4037710301505574,0.0
30588.0,-0.011376639416075193,-0.00038073758756397883,-0.4047702153886447,0.0
30589.0,-0.011832473396725435,0.0013104347301584752,-0.40390109982899614,0.0
30590.0,-0.008051574077169476,-0.0034906526682410943,-0.4020347968756335,0.0
30591.0,-0.012854662061712768,0.004012810062048792,-0.4037663771059478,0.0
30592.0,-0.014304338382311642,0.004160301447811444,-0.39876152646220575,0.0
30593.0,-0.012807812381497575,-0.0034927583156238603,-0.3960728913247718,0.0
30594.0,-0.013624616789558208,-0.006100377054965318,-0.39332855339810713,0.0
30595.0,-0.011389660405541664,-0.006787411647907603,-0.39362506310037154,0.0
30596.0,-0.0095931204270666,-0.010900047577069584,-0.3945114406590064,0.0
30597.0,-0.012013712377833939,-0.004219443148629335,-0.3968635183791819,0.0
30598.0,-0.009513851973895052,-0.00858894749311316,-0.39578348971949945,0.0
30599.0,-0.010796612377833874,-0.0043006767186148185,-0.39838541978438646,0.0
30600.0,-0.012697895429470925,-0.0010636283419915137,-0.4032820093847583,0.0
30601.0,-0.01090785639683964,-0.003385806584022325,-0.40009271453362616,0.0
30602.0,-0.012783844964735438,-0.0028373980548340467,-0.40163310635316,0.0
30603.0,-0.011430454744675935,-0.002265610709694628,-0.40262607936127043,0.0
30604.0,-0.012829284963476085,-0.0016574354978357516,-0.4021051929553904,0.0
30605.0,-0.012544389437829175,-0.0006251709458219212,-0.405799361520784,0.0
30606.0,-0.011060242313601917,-0.0020017846392497494,-0.40340537067843857,0.0
30607.0,-0.013613142726700375,0.0006486959206348902,-0.40310580649256483,0.0
30608.0,-0.011734682304785879,-0.0021781691105864716,-0.40284999239101027,0.0
30609.0,-0.011691113026448473,-0.0011049719249637592,-0.40215601318959115,0.0
30610.0,-0.01138371383215025,0.000412981755214301,-0.40382003070631944,0.0
30611.0,-0.00947260126322422,-0.003089279151515246,-0.4017739044944235,0.0
30612.0,-0.010564678331806682,-0.0017939642161878674,-0.40045084107468754,0.0
30613.0,-0.011845252743073154,-0.0004970334401154919,-0.3999409729479553,0.0
30614.0,-0.009210845846627467,-0.009885429437229806,-0.3943029555762079,0.0
30615.0,-0.012829071363636478,-0.0069240829489703075,-0.39181016954714426,0.0
30616.0,-0.012036944224868501,-0.004415500636232604,-0.39752656308719153,0.0
30617.0,-0.01167429083753136,-0.004130985343434448,-0.399251701407063,0.0
30618.0,-0.008812067328829968,-0.00616043456513188,-0.4003012488526528,0.0
30619.0,-0.012528834002518913,-0.0010085812337664573,-0.402296966533457,0.0
30620.0,-0.012060385401877772,-0.0031652646228521094,-0.39988906217979026,0.0
30621.0,-0.012468939246851315,-0.0011630725512267236,-0.4033641685724905,0.0
30622.0,-0.009789748253148819,-0.0030914351370852143,-0.402292769907063,0.0
30623.0,-0.011136923208152134,-0.002390749035812714,-0.40035926307874253,0.0
30624.0,-0.013376330016372763,-0.0005725848167389973,-0.4013796479962824,0.0
30625.0,-0.013466840862147793,0.00043078936245558784,-0.40446721897769494,0.0
30626.0,-0.012820490858941942,0.0009205645642132936,-0.40370064281226725,0.0
30627.0,-0.01273172483627197,-0.0003612084730422093,-0.40329748693984446,0.0
30628.0,-0.011971060419395416,0.00016807687157292545,-0.40366595150929363,0.0
30629.0,-0.026037344920654893,0.00329949655411246,-0.4036016828104088,0.0
30630.0,-0.009834078440576929,-0.005165413766234055,-0.3978035513281512,0.0
30631.0,-0.012646988316120945,-0.0014811040606065185,-0.3985192900111519,0.0
30632.0,-0.010536285928554668,-0.00483757234422184,-0.3993938089591075,0.0
30633.0,-0.014964487171284603,4.148096969697738e-05,-0.40245304331226756,0.0
30634.0,-0.012650932177696354,-0.002400686400367326,-0.40013466445927653,0.0
30635.0,-0.012750877051637244,-0.000969144907647865,-0.40372754875278805,0.0
30636.0,-0.013579449965995112,5.686737950956892e-05,-0.40302293738661726,0.0
30637.0,-0.014649800381268618,0.00024992749180111984,-0.401534079548834,0.0
30638.0,-0.00923949061964744,-0.006808047311688521,-0.40025556359293646,0.0
30639.0,-0.011902316967025357,-0.002995190221697806,-0.398893611040892,0.0
30640.0,-0.012084531735516326,0.001471457751803797,-0.4018923612676581,0.0
30641.0,0.0,0.0,0.0,0.0
30642.0,0.0,0.0,0.0,0.0
30643.0,0.0,0.0,0.0,0.0
30644.0,0.0,0.0,0.0,0.0
30645.0,0.0,0.0,0.0,0.0
30646.0,0.0,0.0,0.0,0.0
30647.0,0.0,0.0,0.0,0.0
30648.0,0.0,0.0,0.0,0.0
30649.0,0.0,0.0,0.0,0.0
30650.0,0.0,0.0,0.0,0.0
30651.0,0.0,0.0,0.0,0.0
30652.0,0.0,0.0,0.0,0.0
30653.0,0.0,0.0,0.0,0.0
30654.0,0.0,0.0,0.0,0.0
30655.0,0.0,0.0,0.0,0.0
30656.0,0.0,0.0,0.0,0.0
30657.0,0.0,0.0,0.0,0.0
30658.0,0.0,0.0,0.0,0.0
30659.0,0.0,0.0,0.0,0.0
30660.0,0.0,0.0,0.0,0.0
30661.0,0.0,0.0,0.0,0.0
30662.0,0.0,0.0,0.0,0.0
30663.0,0.0,0.0,0.0,0.0
30664.0,0.0,0.0,0.0,0.0
30665.0,0.0,0.0,0.0,0.0
30666.0,0.0,0.0,0.0,0.0
30667.0,0.0,0.0,0.0,0.0
30668.0,0.0,0.0,0.0,0.0
30669.0,0.0,0.0,0.0,0.0
30670.0,0.0,0.0,0.0,0.0
30671.0,0.0,0.0,0.0,0.0
30672.0,0.0,0.0,0.0,0.0
30673.0,0.0,0.0,0.0,0.0
30674.0,0.0,0.0,0.0,0.0
30675.0,0.0,0.0,0.0,0.0
30676.0,0.0,0.0,0.0,0.0
30677.0,0.0,0.0,0.0,0.0
30678.0,0.0,0.0,0.0,0.0
30679.0,0.0,0.0,0.0,0.0
30680.0,0.0,0.0,0.0,0.0
30681.0,0.0,0.0,0.0,0.0
30682.0,0.0,0.0,0.0,0.0
30683.0,0.0,0.0,0.0,0.0
30684.0,0.0,0.0,0.0,0.0
30685.0,0.0,0.0,0.0,0.0
30686.0,0.0,0.0,0.0,0.0
30687.0,0.0,0.0,0.0,0.0
30688.0,0.0,0.0,0.0,0.0
30689.0,0.0,0.0,0.0,0.0
30690.0,0.0,0.0,0.0,0.0
30691.0,0.0,0.0,0.0,0.0
30692.0,0.0,0.0,0.0,0.0
30693.0,0.0,0.0,0.0,0.0
30694.0,0.0,0.0,0.0,0.0
30695.0,0.0,0.0,0.0,0.0
30696.0,0.0,0.0,0.0,0.0
30697.0,0.0,0.0,0.0,0.0
30698.0,0.0,0.0,0.0,0.0
30699.0,0.0,0.0,0.0,0.0
30700.0,0.0,0.0,0.0,0.0
30701.0,0.0,0.0,0.0,0.0
30702.0,0.0,0.0,0.0,0.0
30703.0,0.0,0.0,0.0,0.0
30704.0,0.0,0.0,0.0,0.0
30705.0,0.0,0.0,0.0,0.0
30706.0,0.0,0.0,0.0,0.0
30707.0,0.0,0.0,0.0,0.0
30708.0,0.0,0.0,0.0,0.0
30709.0,0.0,0.0,0.0,0.0
30710.0,0.0,0.0,0.0,0.0
30711.0,0.0,0.0,0.0,0.0
30712.0,0.0,0.0,0.0,0.0
30713.0,0.0,0.0,0.0,0.0
30714.0,0.0,0.0,0.0,0.0
30715.0,0.0,0.0,0.0,0.0
30716.0,0.0,0.0,0.0,0.0
30717.0,0.0,0.0,0.0,0.0
30718.0,0.0,0.0,0.0,0.0
30719.0,0.0,0.0,0.0,0.0
30720.0,0.0,0.0,0.0,0.0
30721.0,0.0,0.0,0.0,0.0
30722.0,0.0,0.0,0.0,0.0
30723.0,0.0,0.0,0.0,0.0
30724.0,0.0,0.0,0.0,0.0
30725.0,0.0,0.0,0.0,0.0
30726.0,0.0,0.0,0.0,0.0
30727.0,0.0,0.0,0.0,0.0
30728.0,0.0,0.0,0.0,0.0
30729.0,0.0,0.0,0.0,0.0
30730.0,0.0,0.0,0.0,0.0
30731.0,0.0,0.0,0.0,0.0
30732.0,0.0,0.0,0.0,0.0
30733.0,0.0,0.0,0.0,0.0
30734.0,0.0,0.0,0.0,0.0
30735.0,0.0,0.0,0.0,0.0
30736.0,0.0,0.0,0.0,0.0
30737.0,0.0,0.0,0.0,0.0
30738.0,0.0,0.0,0.0,0.0
30739.0,0.0,0.0,0.0,0.0
30740.0,0.0,0.0,0.0,0.0
30741.0,0.0,0.0,0.0,0.0
30742.0,0.0,0.0,0.0,0.0
30743.0,0.0,0.0,0.0,0.0
30744.0,0.0,0.0,0.0,0.0
30745.0,0.0,0.0,0.0,0.0
30746.0,0.0,0.0,0.0,0.0
30747.0,0.0,0.0,0.0,0.0
30748.0,0.0,0.0,0.0,0.0
30749.0,0.0,0.0,0.0,0.0
30750.0,0.0,0.0,0.0,0.0
30751.0,0.0,0.0,0.0,0.0
30752.0,0.0,0.0,0.0,0.0
30753.0,0.0,0.0,0.0,0.0
30754.0,0.0,0.0,0.0,0.0
30755.0,0.0,0.0,0.0,0.0
30756.0,0.0,0.0,0.0,0.0
30757.0,0.0,0.0,0.0,0.0
30758.0,0.0,0.0,0.0,0.0
30759.0,0.0,0.0,0.0,0.0
30760.0,0.0,0.0,0.0,0.0
30761.0,0.0,0.0,0.0,0.0
30762.0,0.0,0.0,0.0,0.0
30763.0,0.0,0.0,0.0,0.0
30764.0,-0.009740472674223335,0.004136269575116141,-0.41363156380421273,0.0
30765.0,-0.01268126977215491,0.008755317595434901,-0.4140870937698546,0.0
30766.0,-0.010930862940106256,0.005954228447971713,-0.41284058203841356,0.0
30767.0,-0.011750516627203922,0.008270181448773171,-0.41492780443122634,0.0
30768.0,-0.01016901970472999,0.005359708515311872,-0.41184907098512985,0.0
30769.0,-0.010267944136706954,0.005190845890069344,-0.41323333667117257,0.0
30770.0,-0.014740249275246193,0.011761490019677216,-0.415866627935113,0.0
30771.0,-0.013230432331234299,0.011511603204906063,-0.41758343085687716,0.0
30772.0,-0.013174128559651936,0.009408439035812507,-0.41234518583474117,0.0
30773.0,-0.02506762271536522,0.009677110018758877,-0.41395879892750903,0.0
30774.0,-0.009489867391802045,0.0028988938187064148,-0.41217112980398785,0.0
30775.0,-0.011776686386649873,0.008734457763347652,-0.41433869879182134,0.0
30776.0,-0.012738527920655097,0.010504556724386814,-0.41579676369888474,0.0
30777.0,-0.013412959098923925,0.008733680345008552,-0.4146195657265965,0.0
30778.0,-0.011236214831234076,0.007026271564213561,-0.41462403067657994,0.0
30779.0,-0.012601448913441537,0.008043956741440268,-0.4128103863703953,0.0
30780.0,-0.01010888286523907,0.005201205297258082,-0.41342882007620796,0.0
30781.0,-0.014604888637279555,0.010561816193362297,-0.41636049979925654,0.0
30782.0,-0.011837072621046583,0.010291577324033713,-0.41747151523543957,0.0
30783.0,-0.008682870500343503,0.0013656778433684214,-0.41078504932409565,0.0
30784.0,-0.012472994306045287,0.008397321956709706,-0.4131173893791819,0.0
30785.0,-0.013118017170025307,0.00629174332611833,-0.4107808933178438,0.0
30786.0,-0.010813940021410642,0.004622499207792129,-0.41150424630297383,0.0
30787.0,-0.010127900421214631,0.007245215427288683,-0.41200076532837676,0.0
30788.0,-0.011896107271582369,0.006614417895841413,-0.4120222865021966,0.0
30789.0,-0.010753130159949635,0.008643492330447151,-0.41315095025092924,0.0
30790.0,-0.007500745251889362,0.00042902255148901796,-0.4109844719516727,0.0
30791.0,-0.01106885682745606,0.006958039264069139,-0.4141849727695165,0.0
30792.0,-0.012690149678841309,0.008289193642135545,-0.4146341088921931,0.0
30793.0,-0.014083439583123357,0.010959342173159676,-0.4145444526319698,0.0
30794.0,-0.014482035279367967,0.00992878332283861,-0.4129325000625211,0.0
30795.0,-0.010333248163727951,0.00534778787301577,-0.41381351729739757,0.0
30796.0,-0.009039062080375483,0.005120335629017316,-0.41314886338289925,0.0
30797.0,-0.010180020158330496,0.006155495009276307,-0.4127958555735526,0.0
30798.0,-0.013103505127089646,0.009215977255673418,-0.41439788922271015,0.0
30799.0,-0.0069177809711727725,0.002603831518358269,-0.4144938851672862,0.0
30800.0,-0.013250761420883996,0.009917670482749549,-0.4141632063349102,0.0
30801.0,-0.013801258341309963,0.009424365125540894,-0.4121149573457246,0.0
30802.0,-0.010614891841080724,0.0050949510507671,-0.4109744527475496,0.0
30803.0,-0.008938048607053068,0.005698296481962386,-0.4141502886654273,0.0
30804.0,-0.013668832566979658,0.00942825541519072,-0.4141346950709698,0.0
30805.0,-0.013806209312342775,0.012164205593073765,-0.41891708411895906,0.0
30806.0,-0.01318893107682616,0.01020038647186122,-0.4134326976486986,0.0
30807.0,-0.008181528402793445,0.004792470830381553,-0.41267881948969226,0.0
30808.0,-0.0069609173564231415,0.003913144835497861,-0.4128957364144981,0.0
30809.0,-0.01325473640302271,0.010167257767676772,-0.4134243766970258,0.0
30810.0,-0.009167240996361646,0.006569579998396313,-0.413082979089219,0.0
30811.0,-0.012086914664987479,0.009293369878787776,-0.41230852804089185,0.0
30812.0,-0.023159560134760847,0.007092928722943857,-0.41113268157063193,0.0
30813.0,-0.010291262123883834,0.004028446438410206,-0.4102269285738425,0.0
30814.0,-0.01262595678085628,0.006370620799422742,-0.41228648610408913,0.0
30815.0,-0.010036452336271994,0.004515746282828093,-0.41220745863197006,0.0
30816.0,-0.012827126865239305,0.009857222458874555,-0.413458892182156,0.0
30817.0,-0.013742008085642334,0.010808541796536486,-0.4145079893773231,0.0
30818.0,-0.013032298241813699,0.008894412134199014,-0.41448759884572467,0.0
30819.0,-0.011107779746851454,0.005258197630591754,-0.41255222648327144,0.0
30820.0,-0.011293762534920837,0.006781315387642686,-0.4139538295370058,0.0
30821.0,-0.012843649040302328,0.011090580134199333,-0.4166008341877323,0.0
30822.0,-0.013067904920998583,0.008682012706283472,-0.4149628655052379,0.0
30823.0,-0.0128670957241814,0.009983731536796513,-0.419118061217472,0.0
30824.0,-0.011177796838791058,0.006538273786435699,-0.41448552887360596,0.0
30825.0,-0.011934785808564352,0.007971333341991411,-0.4153713752527881,0.0
30826.0,-0.012736542559194083,0.01035030316594489,-0.4140958640594792,0.0
30827.0,-0.010735056078543742,0.006485387264856264,-0.41452628040216266,0.0
30828.0,-0.01315235833879081,0.010080876236651954,-0.4146545937397768,0.0
30829.0,-0.005704808549347425,-0.0009502084638594933,-0.41196917997296384,0.0
30830.0,-0.01334568194514425,0.010289455507455416,-0.4178998813506811,0.0
30831.0,-0.011623918216624549,0.010044434212121183,-0.4151510328420074,0.0
30832.0,-0.009581929822532751,0.004997354562508273,-0.4134884708398107,0.0
30833.0,-0.01112175837783397,0.008803633835497624,-0.41406051033085456,0.0
30834.0,-0.013606445270780823,0.009272112147186004,-0.41077084209665415,0.0
30835.0,-0.014952419328295495,0.00940868213403852,-0.41318310414498116,0.0
30836.0,-0.012470480561712951,0.008524520037517993,-0.4122497763866167,0.0
30837.0,-0.012123698680100664,0.008393819971139808,-0.41353131275092914,0.0
30838.0,-0.010970429018891656,0.007865133216450094,-0.41495207568587333,0.0
30839.0,-0.010412763283718991,0.006669276618129349,-0.4136904316255492,0.0
30840.0,-0.013112841698992461,0.00903363458730138,-0.41448181141078033,0.0
30841.0,-0.013091359616441638,0.008414483716384607,-0.4119773633271374,0.0
30842.0,-0.011343156455919238,0.005196485031745809,-0.41284932358178406,0.0
30843.0,-0.011243658661552382,0.00749493720057687,-0.41355778044609637,0.0
30844.0,-0.011234788298488523,0.007470536770562384,-0.4131758361933082,0.0
30845.0,-0.011068117057094942,0.006188252554112509,-0.4125974865303592,0.0
30846.0,-0.007797772379093217,0.0021407723044730613,-0.4117768988048325,0.0
30847.0,-0.012015614760705378,0.007207508036074906,-0.4133053348680296,0.0
30848.0,-0.012629616964735604,0.00804921209956714,-0.4142285484107804,0.0
30849.0,-0.014580924789672465,0.010102831350649107,-0.4128534759219329,0.0
30850.0,-0.01101780807024907,0.004939115834535507,-0.4116848031722425,0.0
30851.0,-0.01016410254967812,0.0045356232050664325,-0.41257521611524156,0.0
30852.0,-0.012041412726700281,0.007760287561327718,-0.4155711387174721,0.0
30853.0,-0.009275820706549065,0.005151765626262502,-0.4150296394033456,0.0
30854.0,-0.011094855363979804,0.007990109147185965,-0.4137113145520446,0.0
30855.0,-0.01001910121788413,0.006959817728715494,-0.41490754240892164,0.0
30856.0,-0.01068445601786127,0.007257020031483579,-0.415591657434944,0.0
30857.0,-0.012383982608312598,0.009933722203463108,-0.4150642289349439,0.0
30858.0,-0.013156356906343024,0.00928191442345518,-0.4150517263518079,0.0
30859.0,-0.010707135201511423,0.007081687761904679,-0.41329959622490686,0.0
30860.0,-0.015064937156171146,0.010802820225108044,-0.41310311807806654,0.0
30861.0,-0.01213723913657992,0.0045569248805515305,-0.411618284795539,0.0
30862.0,-0.010583740422487022,0.007562375238095285,-0.4137426330753631,0.0
30863.0,-0.0146101083683178,0.008608593734166907,-0.41254952685254015,0.0
30864.0,-0.012443861827595954,0.006862187142856983,-0.41198235499999974,0.0
30865.0,-0.012005563884490809,0.008219902257266442,-0.41401448219596365,0.0
30866.0,-0.010376122253263226,0.005466465060999478,-0.41243277033795167,0.0
30867.0,-0.011838652010533397,0.008624581986094525,-0.41496102907739085,0.0
30868.0,-0.009180581845088243,0.005601435106782193,-0.41402568962639397,0.0
30869.0,-0.014215502906171408,0.0122274588005051,-0.41577783624302955,0.0
30870.0,-0.011399513826196634,0.006458519725829745,-0.4127362726022304,0.0
30871.0,-0.009308467017632159,0.004402138924963677,-0.4145381703252787,0.0
30872.0,-0.013121141578505215,0.012339416143979206,-0.4163300930173481,0.0
30873.0,-0.014098616593199003,0.010570307971139963,-0.4154105381672862,0.0
30874.0,-0.01058168239609568,0.007598378841991162,-0.41773606893587334,0.0
30875.0,-0.015801398018090225,0.011622949930473442,-0.4168438809766812,0.0
30876.0,-0.008502860813916721,0.0029820542297976796,-0.4125452666240705,0.0
30877.0,-0.012037907186398076,0.010102350704184518,-0.4164534903308547,0.0
30878.0,-0.013544611710327321,0.009469953334776246,-0.4150948371765798,0.0
30879.0,-0.009789734678841314,0.005995239961038955,-0.4146928662509293,0.0
30880.0,-0.011247632099496153,0.007378858773448702,-0.41460372347583646,0.0
30881.0,-0.011897692997480846,0.010127070506653733,-0.4156894403655515,0.0
30882.0,-0.010526925598236661,0.005509080672438409,-0.4142481156431224,0.0
30883.0,-0.014524459962216454,0.011534738777777684,-0.4149383991877323,0.0
30884.0,-0.011725271037325737,0.007345218654073314,-0.4129946791483607,0.0
30885.0,-0.01063985666624698,0.0065074847907647644,-0.414569917379182,0.0
30886.0,-0.012304543935068475,0.008414375377585076,-0.41366809027880996,0.0
30887.0,-0.011547620786581331,0.008743951932310284,-0.4145614671476852,0.0
30888.0,-0.011988957611632867,0.010115402830906414,-0.41478690685704594,0.0
30889.0,-0.012564977957178957,0.009133581075036127,-0.4129524396375464,0.0
30890.0,-0.012329078682619593,0.004332390734487443,-0.4106394930464682,0.0
30891.0,-0.013205788039844447,0.008109505299750666,-0.410649357265968,0.0
30892.0,-0.010881162687657304,0.006940993054834065,-0.41284659603531604,0.0
30893.0,-0.013634860801007563,0.007369618353535259,-0.4096318732323419,0.0
30894.0,-0.01381356875314877,0.008661544761904814,-0.4123028901486987,0.0
30895.0,-0.015646871183879165,0.010583012266823877,-0.4126030111372084,0.0
30896.0,-0.011294409646210105,0.008143656860815598,-0.4148174108905031,0.0
30897.0,-0.011031096848866455,0.00720685943145708,-0.4140912061635686,0.0
30898.0,-0.0100581788198993,0.005911377278499066,-0.41370741948698875,0.0
30899.0,-0.013419580113349984,0.011043701292929194,-0.4174163548066914,0.0
30900.0,-0.013105572418136082,0.011059447828939048,-0.41477365020277135,0.0
30901.0,-0.012011045288413087,0.00760206906493512,-0.41288216965055785,0.0
30902.0,-0.008871602041447338,0.004970102344221366,-0.4139835583761405,0.0
30903.0,-0.011534452217884048,0.006694875670995602,-0.4119909890148699,0.0
30904.0,-0.012102633504694248,0.007370455083300418,-0.4130833561169311,0.0
30905.0,-0.012016280260705295,0.008342902295815233,-0.41405353399814127,0.0
30906.0,-0.010312346871536678,0.005728457844155824,-0.4136890771301115,0.0
30907.0,-0.01084278044080587,0.007617110367309014,-0.41493953778810383,0.0
30908.0,-0.009947988153652316,0.006012141336219228,-0.41347097679553885,0.0
30909.0,-0.010903397767345903,0.0072981086212775765,-0.4133250778675227,0.0
